source_id;author;title;year;source_type;source_book;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf;txt_path;anchor_external
Vijayachari2004_Leptospiro;Vijayachari;Leptospirosis among Schoolchildren of the Andaman & Nicobar Islands;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Walch-Sorgdrager1939_Leptospiro;Walch-Sorgdrager;Leptospiroses;1939;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wilmaers1917_Quarantese;Wilmaers;Quarante-sept cas de spirochétose ictero-hémorragique;1917;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wilson1927_ProbableIn;Wilson;Probable Inference, the Law of Succession, and Statistical Inference;1927;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Organization2010_Reportofth;Organization;Report of the First Meeting of the Leptospirosis Burden Epidemiology Reference Group;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Zaki1996_Leptospiro;Zaki;Leptospirosis Associated with Acute Febrile Illness and Pulmonary Hemorrhage;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Barberon2012_ArchibabIL;Barberon;Archibab I. Les religieuses et le culte de Marduk dans le royaume de Babylone;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cohen1993_TheCulticC;Cohen;The Cultic Calendars of the Ancient Near East;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Graef2001_Unsceauave;Graef;Un sceau avec le kišib d’Ur-Utu, grand lamentateur d’Anunītum;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Meyer1982_Mubabbilut;Meyer;Mubabbilūtum dans une lettre paléo-babylonienne tardive;1982;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dresch1989_TribesGove;Dresch;Tribes, Government and History in Yemen;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Eidem2008_ApumaKingd;Eidem;Apum, a Kingdom on the Old Assyrian Route;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Janssen2012_OfWillsand;Janssen;Of Wills and Bills: On Inherited Debts in the Ur-Utu Archive;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Janssen2012_TheGuardWh;Janssen;The Guard Who Molested Gentlemen ... A Letter Ana Awīlē from the Ur-Utu Archive;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kouwenberg2010_TheAkkadia;Kouwenberg;The Akkadian Verb and Its Semitic Background;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Landsberger1915_Derkultisc;Landsberger;Der kultische Kalender der Babylonier und Assyrer;1915;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Saller1999_PaterFamil;Saller;Pater Familias, Mater Familias, and the Gendered Semantics of the Roman Household;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Tanret2005_Kubburumlo;Tanret;Kubburum loue une maison;2005;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Tanret1992_Anaqabequi;Tanret;Ana qabê: qui remplace qui?;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Toorn1996_FamilyReli;Toorn;Family Religion in Babylonia, Syria and Israel: Continuity and Change in the Forms of Religious Life;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof1991_AssyrianCo;Veenhof;Assyrian Commercial Activities in Old Babylonian Sippar – Some New Evidence;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof2012_DasAnsehen;Veenhof;Das Ansehen eines altorientalischen Herrschers bei seinen Untertanen;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1996_HousesandH;Unknown;Houses and Households in Ancient Mesopotamia;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Albayrak2001_KultepeMet;Albayrak;Kültepe Metinlerinde Geçen mā’û ‘Su’ Kelimesi;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Alp1968_Zylinderun;Alp;Zylinder und Stempelsiegel aus Karahöyük bei Konya;1968;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Balkan1957_LetterofKi;Balkan;Letter of King Anum-Hirbi of Mama to King Warshama of Kanish;1957;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Barjamovic2011_AHistorica;Barjamovic;A Historical Geography of Ancient Anatolia in the Old Assyrian Colony Period;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Barjamovic2012_UpsandDown;Barjamovic;Ups and Downs at Kanesh: Chronology, History and Society in the Old Assyrian Period;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bilgic1964_ThreeTable;Bilgiç;Three Tablets from the City Mound of Kültepe;1964;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bilgic1992_EblainCapp;Bilgiç;‘Ebla’ in Cappadocian Inscriptions;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dassow2008_StateandSo;Dassow;State and Society in the Late Bronze Age Alalah under the Mittani Empire;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dercksen1996_TheOldAssy;Dercksen;The Old Assyrian Copper Trade in Anatolia;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dercksen2001_WhenWeMeti;Dercksen;‘When We Met in Hattuš.’ Trade according to Old Assyrian Texts from Alishar and Boğazköy;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dercksen2002_Kulturelle;Dercksen;Kultureller und wirtschaftlicher Austausch zwischen Assyrern und Anatoliern;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dercksen2004_OldAssyria;Dercksen;Old Assyrian Institutions;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dercksen2004_SomeElemen;Dercksen;Some Elements of Old Anatolian Society in Kaniš;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dercksen2005_MetalsAcco;Dercksen;Metals According to Documents from Kültepe-Kanish;2005;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dercksen2007_OnAnatolia;Dercksen;On Anatolian Loanwords in Akkadian Texts from Kültepe;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dercksen2008_Subsistenc;Dercksen;Subsistence, Surplus and the Market for Grain and Meat at Ancient Kanesh;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dercksen2008_Observatio;Dercksen;Observations on Land Use and Agriculture in Kaneš;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Donmez2008_AGeneralLo;Dönmez;A General Look at the Central Black Sea Region during the Middle Bronze Age;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Eidem1991_AnOldAssyr;Eidem;An Old Assyrian Treaty from Tell Leilan;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Eidem2011_TheRoyalAr;Eidem;The Royal Archives from Tell Leilan;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Emre1995_PilgrimFla;Emre;Pilgrim-Flasks from Level I of the Kārum of Kaniš;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Emre1999_SyrianBott;Emre;Syrian Bottles from the Kārum of Kaniš;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Fairbairn2006_Archaeobot;Fairbairn;Archaeobotany at Kaman Kalehöyük 2005;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Fairbairn2007_Archaeobot;Fairbairn;Archaeobotany at Kaman Kalehöyük (2006;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Forlanini1992_AmMittlere;Forlanini;Am Mittleren Kızılırmak;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Forlanini2006_Etapesetit;Forlanini;Étapes et itinéraires entre Aššur et l’Anatolie;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Garelli1963_LesAssyrie;Garelli;Les Assyriens en Cappadoce;1963;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Garelli1989_Lemarchede;Garelli;Le marché de Burušhattum;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Gunbatti1987_YenidenIsl;Günbattı;Yeniden İşlenen Bir Kültepe Tableti;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Gunbatti2005_2000ve2001;Günbattı;2000 ve 2001 Yılı Kültepe Kazılarında Ele Geçen Bazı I-b Tabletleri;2005;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Gunbatti2008_AnEponymLi;Günbattı;An Eponym List (KEL G) from Kültepe;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hecker1991_ZurHerkunf;Hecker;Zur Herkunft der hethitischen Keilschrift;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hecker1996_ZurHerkunf;Hecker;Zur Herkunft der hethitischen Keilschrift;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hecker1997_UberdenEup;Hecker;Über den Euphrat;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kryszat2003_ZurListede;Kryszat;Zur Liste der Schwurgötter im Assur-Apûm-Vertrag;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kryszat2006_HerrscherH;Kryszat;Herrscher, Herrschaft und Kulttradition in Anatolien, Teil 2;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kryszat2008_HerrscherK;Kryszat;Herrscher, Kult und Kulttradition ... Teil 3/1;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Larsen1972_ARevoltaga;Larsen;A Revolt against Hattuša;1972;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Larsen2002_TheAssurna;Larsen;The Aššur-nādā Archive;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lassen2010_TheTradein;Lassen;The Trade in Wool in Old Assyrian Anatolia;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Marro2004_UpperMesop;Marro;Upper Mesopotamia and the Caucasus;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel1991_Durhumidso;Michel;Durhumid, son commerce et ses marchands;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel1997_Atableavec;Michel;À table avec les marchands paléo-assyriens;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2002_Nouvellesd;Michel;Nouvelles données pour la chronologie du IIe millénaire;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2004_Theperdumm;Michel;Theperdum-mule;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2006_Femmesetpr;Michel;Femmes et production textile à Aššur;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2006_Lessuidesd;Michel;Les suidés dans la documentation de Kaniš;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2008_Nouvellesd;Michel;Nouvelles données de géographie historique anatolienne;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2008_Lesperegri;Michel;Les pérégrinations des marchands assyriens;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2008_Etainetcui;Michel;Étain et cuivre dans les archives commerciales;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2008_LesAssyrie;Michel;Les Assyriens et leurs femmes anatoliennes;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2010_Lescomptoi;Michel;Les comptoirs de commerce assyriens en Anatolie;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2010_Deuxtextes;Michel;Deux textes atypiques découverts à Kültepe;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2012_Subartu;Michel;Subartu;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel1996_Heurtsavec;Michel;Heurts avec une principauté anatolienne;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2010_TheTextile;Michel;The Textiles Traded by the Assyrians in Anatolia;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Miller2001_AnumHirbia;Miller;Anum-Hirbi and His Kingdom;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Muller-Karpe1994_Altanatoli;Müller-Karpe;Altanatolisches Metallhandwerk;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Nicola1999_AssyrianCo;Nicola;Assyrian Colony Period Fauna from Acemhöyük;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ozguc1965_TheAnatoli;Özgüç;The Anatolian Group of Cylinder Seal Impressions from Kültepe;1965;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ozguc1986_KultepeKan;Özgüç;Kültepe-Kaniš II;1986;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ozguc2006_SealImpres;Özgüç;Seal Impressions on the Clay Envelopes from the Archives of Peruwa and Usur-ša-Ištar;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sagona2009_AncientTur;Sagona;Ancient Turkey;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sturm2001_PuzurAnnae;Sturm;Puzur-Annā – ein Schmied des Kārum Kaniš;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sturm2008_AllanuHase;Sturm;Allanu – Haselnüsse als Delikatesse;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof2006_Travelingi;Veenhof;Traveling in Ancient Anatolia;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof2008_AcrosstheE;Veenhof;Across the Euphrates;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof2008_SomeDispla;Veenhof;Some Displaced Tablets from Kārum Kanesh;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof0_OldAssyria;Veenhof;Old Assyrian Traders in War and Peace;0000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wilhelm2008_Hurriansin;Wilhelm;Hurrians in the Kültepe Texts;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Yakar1998_Environmen;Yakar;Environmental Factors Affecting Urbanisation in Bronze Age Anatolia;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Yakar2000_Ethnoarcha;Yakar;Ethnoarchaeology of Anatolia. Tel Aviv University Monograph Series 17;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bennis1997_TheUnitedN;Bennis;The United Nations and Palestine: Partition and Its Aftermath;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Theobald2006_Incidentso;Theobald;Incidents on Mount Scopus: UNTSO Effectiveness and the 1958 Death of Lieutenant Colonel George Flint;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Urquhart1980_UnitedNati;Urquhart;United Nations Peace-Keeping in the Middle East;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
al-Husseini2000_UNRWAandth;al-Husseini;UNRWA and the Palestinian Nation-Building Process;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sinai1995_UnitedNati;Sinai;United Nations’ and Non-United Nations’ Peace-Keeping in the Arab-Israeli Sector: Five Scenarios;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sharland2018_TheEmergin;Sharland;The Emerging Need for Peacekeeping Policy;2018;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Srinivas2000_RoleofUnit;Srinivas;Role of United Nations in Conflict Resolutions: The Case of Middle East;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Binnendijk2016_InSearchof;Binnendijk;In Search of a Middle East Partnership Strategy;2016;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Husain2007_TheUnitedS;Husain;The United States and the Failure of UN Collective Security: Palestine, Kashmir, and Indonesia, 1947–1948;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Alaaldin2019_Shapingthe;Alaaldin;Shaping the Political Order of the Middle East: Crisis and Opportunity;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Katz2019_WhentheFri;Katz;When the Friend of My Friends Is Not My Friend: The United States;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
News2020_TheUnitedN;News;The United Nations Assistance Agency for Palestine Refugees Is on the Brink of a Cash Crisis;2020;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bedford2002_VinesANewG;Bedford;Vines: A New Graphical Model for Dependent Random Variables;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cooke1997_MarkovandE;Cooke;Markov and Entropy Properties of Tree- and Vine-Dependent Variables;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cooke2011_Microcorre;Cooke;Microcorrelations and Tail Dependence;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hanea2016_TheAsympto;Hanea;The Asymptotic Distribution of the Determinant of a Random Correlation Matrix;2016;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Holmes1991_OnRandomCo;Holmes;On Random Correlation Matrices;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hotelling1936_Relationsb;Hotelling;Relations between Two Sets of Variates;1936;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Houghton2009_Importance;Houghton;Importance of Biomass in the Global Carbon Cycle;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Joe2006_Generating;Joe;Generating Random Correlation Matrices Based on Partial Correlations;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kendall1967_TheAdvance;Kendall;The Advanced Theory of Statistics;1967;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Koch2006_Intraclass;Koch;Intraclass Correlation Coefficient;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kousky2011_TheLimitso;Kousky;The Limits of Securitization: Micro-correlations, Fat Tails and Tail Dependence;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lewandowski2009_Generating;Lewandowski;Generating Random Correlation Matrices Based on Vines and Extended Onion Method;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Nguyen2014_RandomMatr;Nguyen;Random Matrices: Law of the Determinant;2014;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
